raw_text,link,page_found,scrape_timestamp,price,size,rooms,district,has_balkon,has_terrasse,is_neubau,is_furnished,has_outdoor,floor,is_temporary,price_per_m2,snapshot_date,fingerprint
"Erstbezug: Schöner 3-Zimmer-Neubau mit Terrasse und Garten | 1190 Wien, 19. Bezirk, Döbling | 78 m² | 3 Zimmer | Terrasse, Loggia, Garten | EDEX Immobilien GmbH | € 1.899",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/erstbezug-schoener-3-zimmer-neubau-mit-terrasse-und-garten-1552047937/,1,2026-01-13T10:50:17.840976,1899.0,78.0,3.0,1190.0,,,1,0,1,,,24.346153846153847,2026-01-13,c676532e62
"SOFORT Neuwertig, Oase, Maurer Berg/ Rodaun, in der Nähe der wichtigsten Schulen | 1230 Wien, 23. Bezirk, Liesing | 100 m² | 4 Zimmer | Balkon | Privat | € 1.999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/sofort-neuwertig-oase-maurer-berg-rodaun-in-der-naehe-der-wichtigsten-schulen-1439413223/,2,2026-01-13T10:50:25.604400,1999.0,100.0,4.0,1230.0,,,0,0,1,,,19.99,2026-01-13,61ed9c8ee1
"Ab 1.2. - Nähe Siemens 1210 Wien - Kompakte 2-Zimmer-Singlewohnung mit südseitiger Loggia | 1210 Wien, 21. Bezirk, Floridsdorf, Heinrich-von-Buol-Gasse 16 16 - 12 | 31 m² | 2 Zimmer | Terrasse, Balkon, Loggia | Vivento Immobilien GmbH | € 729",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/ab-1-2-naehe-siemens-1210-wien-kompakte-2-zimmer-singlewohnung-mit-suedseitiger-loggia-1661042277/,2,2026-01-13T10:50:25.620572,729.0,31.0,2.0,1210.0,,,0,0,1,,,23.516129032258064,2026-01-13,8db3795371
"++FonteFlats++ Extraordinary 4-room New-Build - First Occupancy with a Spacious Terrace! | 1100 Wien, 10. Bezirk, Favoriten | 101 m² | 4 Zimmer | Balkon | Adonia Realitätenvermittlung GmbH | € 2.188,97",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/-fonteflats-extraordinary-4-room-new-build-first-occupancy-with-a-spacious-terrace-1972301562/,2,2026-01-13T10:50:25.637580,2188.97,101.0,4.0,1100.0,,,0,0,1,,,21.6729702970297,2026-01-13,80b10c6511
"++FonteFlats++ Stylish First-Occupancy 4-room Apartment with Sunny Terrace | 1100 Wien, 10. Bezirk, Favoriten | 103 m² | 4 Zimmer | Balkon | Adonia Realitätenvermittlung GmbH | € 2.198,97",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/-fonteflats-stylish-first-occupancy-4-room-apartment-with-sunny-terrace-1851585996/,2,2026-01-13T10:50:25.654467,2198.97,103.0,4.0,1100.0,,,0,0,1,,,21.34922330097088,2026-01-13,e78ec2dc4e
"ERSTBEZUG IN DER NEUEN DONAUSTADT | MIETBEGINN AB 1. APRIL | 3 ZIMMER | BALKON | VIENNA TWENTYTWO | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 69 m² | 3 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 1.874,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-in-der-neuen-donaustadt-mietbeginn-ab-1-april-3-zimmer-balkon-vienna-twentytwo-1227102035/,3,2026-01-13T10:50:33.048892,1874.99,69.0,3.0,1220.0,,,0,0,1,,,27.17376811594203,2026-01-13,78a43b568d
"BIBERSTRASSE | moderne 3-Zimmer-Dachgeschoß-Maisonette mit Terrasse in ruhiger Innenstadtlage | U3 Stubentor | 1010 Wien, 01. Bezirk, Innere Stadt | 149 m² | 3 Zimmer | Terrasse, Balkon | MMI Mario Molnar Immobilienberatung | € 3.498,43",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/biberstrasse-moderne-3-zimmer-dachgeschoss-maisonette-mit-terrasse-in-ruhiger-innenstadtlage-u3-stubentor-1757477939/,3,2026-01-13T10:50:33.032406,3498.43,149.0,3.0,1010.0,,,0,0,1,,,23.47939597315436,2026-01-13,ccd69be50f
"Gemeinde Wohnung mit Wiener Wohn Ticket seit 01.09.2024 oder früher. Ablöse 2500 Euro | 1210 Wien, 21. Bezirk, Floridsdorf, Ruthnergasse 45 | 63 m² | 3 Zimmer | Privat | € 640",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/gemeinde-wohnung-mit-wiener-wohn-ticket-seit-01-09-2024-oder-frueher-abloese-2500-euro-1504834097/,2,2026-01-13T10:50:25.686674,640.0,63.0,3.0,1210.0,,,0,0,0,,,10.158730158730158,2026-01-13,3b6fa160f7
"Erstbezug - Wohnen und Arbeiten - Wiener Altbau Charme in 1150 Wien, ganz nahe U4 | 1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Sechshauser Strasse 55-57 | 144 m² | 6 Zimmer | Gewerblicher Anbieter | € 2.993",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/erstbezug-wohnen-und-arbeiten-wiener-altbau-charme-in-1150-wien-ganz-nahe-u4-1396676804/,2,2026-01-13T10:50:25.703266,2993.0,144.0,6.0,1150.0,,,0,0,0,,,20.78472222222222,2026-01-13,08b3e5c96b
"Singlehit Nahe Alte Donau und Freifläche - Danubeview | 1220 Wien, 22. Bezirk, Donaustadt, Wagramer Straße | 31 m² | 1 Zimmer | Balkon, Loggia | ESTINA Immobilien GmbH | € 813,89",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/singlehit-nahe-alte-donau-und-freiflaeche-danubeview-1202477754/,2,2026-01-13T10:50:25.719302,813.89,31.0,1.0,1220.0,,,0,0,1,,,26.254516129032258,2026-01-13,988f38a3b7
"Moderne 3 Zimmer Mietwohnung mit großer Loggia in bester Lage | 1230 Wien, 23. Bezirk, Liesing, Stipcakgasse | 80 m² | 3 Zimmer | Loggia, Dachterrasse | NPI Immobilien GmbH | € 1.320",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/moderne-3-zimmer-mietwohnung-mit-grosser-loggia-in-bester-lage-1865483583/,2,2026-01-13T10:50:25.735389,1320.0,80.0,3.0,1230.0,,,0,0,1,,,16.5,2026-01-13,8bcbf28e29
"Klein, fein und mit Balkon - Ihr neues Zuhause in Ottakring | 1160 Wien, 16. Bezirk, Ottakring | 44 m² | 2 Zimmer | Balkon | ATTERSEE IMMOBILIEN | € 840,01",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/klein-fein-und-mit-balkon-ihr-neues-zuhause-in-ottakring-1156031162/,2,2026-01-13T10:50:25.751214,840.01,44.0,2.0,1160.0,,,0,0,1,,,19.09113636363636,2026-01-13,ff36291270
"2-Zimmer // NEUBAU - JETZT bezugsfertig! | 1220 Wien, 22. Bezirk, Donaustadt, Am Freihof 1 / Wagramer Straße 146 | 59 m² | 2 Zimmer | Balkon | Gewerblicher Anbieter | € 1.258,47",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/2-zimmer-neubau-jetzt-bezugsfertig-1100205407/,2,2026-01-13T10:50:25.768287,1258.47,59.0,2.0,1220.0,,,1,0,1,,,21.33,2026-01-13,21bf18022a
"Exklusive Penthouse-Wohnung & New-York-Style im Untergeschoss | 1050 Wien, 05. Bezirk, Margareten | 118 m² | 3 Zimmer | Kuttenberger Makler GmbH | € 2.977,14",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/exklusive-penthouse-wohnung-new-york-style-im-untergeschoss-990112231/,2,2026-01-13T10:50:25.486453,2977.14,118.0,3.0,1050.0,,,0,0,0,,,25.23,2026-01-13,4376d92a0d
"Ideale 1,5-Zi.-Wohnung mit Loggia bei der U1! | 1220 Wien, 22. Bezirk, Donaustadt | 39 m² | 1 Zimmer | Balkon | EHL Immobilien GmbH | € 965",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ideale-1-5-zi-wohnung-mit-loggia-bei-der-u1-1304636069/,2,2026-01-13T10:50:25.785560,965.0,39.0,1.0,1220.0,,,0,0,1,,,24.743589743589745,2026-01-13,189b9b2635
"Urban und Grün mit 85 m² Gesamtnutzfläche: Ruhige Neubau-Gartenwohnung und Tiefgarage - Nur 5 Gehminuten zur U6-Station | 1230 Wien, 23. Bezirk, Liesing | 54 m² | 2 Zimmer | Terrasse, Loggia, Garten | Polke & Partner Immobilientreuhand | € 1.157,70",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/urban-und-gruen-mit-85-m-gesamtnutzflaeche-ruhige-neubau-gartenwohnung-und-tiefgarage-nur-5-gehminuten-zur-u6-station-1167608644/,3,2026-01-13T10:50:32.909868,1157.7,85.0,2.0,1230.0,,,1,0,1,,,13.62,2026-01-13,993720fd6a
"SCHWARZSPANIERSTRASSE | AB APRIL 2026 | gepflegte 3-Zimmer-Kabinett-Wohnung (U2 Schottentor) | 1090 Wien, 09. Bezirk, Alsergrund | 108 m² | 3 Zimmer | MMI Mario Molnar Immobilienberatung | € 1.958,94",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/schwarzspanierstrasse-ab-april-2026-gepflegte-3-zimmer-kabinett-wohnung-u2-schottentor-1817100897/,3,2026-01-13T10:50:32.924764,1958.94,108.0,3.0,1090.0,,,0,0,0,,,18.13833333333333,2026-01-13,d3240465cd
"ERSTBEZUG | VIENNA TWENTYTWO | MODERNE 2-ZIMMER-WOHNUNG MIT BALKON | MIETSTART APRIL 2026 | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 60 m² | 2 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 1.484,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-vienna-twentytwo-moderne-2-zimmer-wohnung-mit-balkon-mietstart-april-2026-1922524506/,3,2026-01-13T10:50:32.970494,1484.99,60.0,2.0,1220.0,,,0,0,1,,,24.74983333333333,2026-01-13,74aa274c53
"OPERNGASSE | ab Jänner 2026 | luxuriöses 4-Zimmer-Penthouse mit Terrassen | Blick auf die Staatsoper | 1010 Wien, 01. Bezirk, Innere Stadt | 171 m² | 4 Zimmer | Terrasse | MMI Mario Molnar Immobilienberatung | € 5.315,38",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/operngasse-ab-jaenner-2026-luxurioeses-4-zimmer-penthouse-mit-terrassen-blick-auf-die-staatsoper-1883513298/,3,2026-01-13T10:50:32.985803,5315.38,171.0,4.0,1010.0,,,0,0,1,,,31.08409356725146,2026-01-13,d17d202c6a
"BIBERSTRASSE | AB FEBRUAR 2026 | moderne 3-Zimmer-Dachgeschoß-Maisonette mit Terrasse in ruhiger Innenstadtlage | U3 Stubentor | 1010 Wien, 01. Bezirk, Innere Stadt | 142 m² | 3 Zimmer | Terrasse | MMI Mario Molnar Immobilienberatung | € 3.599,05",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/biberstrasse-ab-februar-2026-moderne-3-zimmer-dachgeschoss-maisonette-mit-terrasse-in-ruhiger-innenstadtlage-u3-stubentor-1945583281/,3,2026-01-13T10:50:33.001604,3599.05,142.0,3.0,1010.0,,,0,0,1,,,25.34542253521127,2026-01-13,7abfb89ceb
"SALZGRIES | AB FEBRUAR 2026 | außergewöhnliche 2-Zimmer+Galerie-DG-Maisonette mit Balkon, Loggia und Terrasse | 1010 Wien, 01. Bezirk, Innere Stadt | 115 m² | 2 Zimmer | Terrasse, Loggia | MMI Mario Molnar Immobilienberatung | € 3.648,42",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/salzgries-ab-februar-2026-aussergewoehnliche-2-zimmer-galerie-dg-maisonette-mit-balkon-loggia-und-terrasse-1083922438/,3,2026-01-13T10:50:33.016997,3648.42,115.0,2.0,1010.0,,,0,0,1,,,31.725391304347827,2026-01-13,2ec95331a4
"Stylische 1,5-Zi.-Wohnung mit Loggia & Rooftop Pool | TOWER HOMES | 1220 Wien, 22. Bezirk, Donaustadt | 39 m² | 1 Zimmer | Balkon | EHL Immobilien GmbH | € 960",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/stylische-1-5-zi-wohnung-mit-loggia-rooftop-pool-tower-homes-1643693400/,2,2026-01-13T10:50:25.802943,960.0,39.0,1.0,1220.0,,,0,0,1,,,24.615384615384617,2026-01-13,be131ecc24
"Sonnige 2-Zimmer-Wohnung mit Loggia nähe U4 Braunweiggasse | 1140 Wien, 14. Bezirk, Penzing, Penzinger Straße | 51 m² | 2 Zimmer | Balkon, Loggia | EDEX Immobilien GmbH | € 999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/sonnige-2-zimmer-wohnung-mit-loggia-naehe-u4-braunweiggasse-959564462/,3,2026-01-13T10:50:33.225507,999.0,51.0,2.0,1140.0,,,0,0,1,,,19.58823529411765,2026-01-13,ba872b3cfe
"ERSTBEZUG IN DER NEUEN DONAUSTADT | MIETBEGINN AB 1. APRIL | 3 ZIMMER | BALKON | VIENNA TWENTYTWO | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 71 m² | 3 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 1.874,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-in-der-neuen-donaustadt-mietbeginn-ab-1-april-3-zimmer-balkon-vienna-twentytwo-993169849/,2,2026-01-13T10:50:25.503479,1874.99,71.0,3.0,1220.0,,,0,0,1,,,26.40830985915493,2026-01-13,2e361dfc9d
"++MOLLARD 50++ Stylish 2-room garden apartment in the very heart of the city (1/1) | 1060 Wien, 06. Bezirk, Mariahilf | 50 m² | 2 Zimmer | Terrasse, Garten | Adonia Realitätenvermittlung GmbH | € 1.275",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-mollard-50-stylish-2-room-garden-apartment-in-the-very-heart-of-the-city-1-1-1924259264/,2,2026-01-13T10:50:25.536712,1275.0,50.0,2.0,1060.0,,,0,0,1,,,25.5,2026-01-13,b23fe51992
"Neuwertige 3-Zimmer-Wohnung mit 2 Balkonen in zentraler Lage Wiens! | 1040 Wien, 04. Bezirk, Wieden | 80 m² | 3 Zimmer | Balkon, Garten | WI-RE Immobilienmakler GmbH | € 2.285",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/neuwertige-3-zimmer-wohnung-mit-2-balkonen-in-zentraler-lage-wiens-2040220947/,3,2026-01-13T10:50:33.179055,2285.0,80.0,3.0,1040.0,,,0,0,1,,,28.5625,2026-01-13,58e0e0e3cd
"ERSTBEZUG IN DER NEUEN DONAUSTADT | MIETBEGINN AB 1. APRIL | 3 ZIMMER | BALKON | VIENNA TWENTYTWO | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 72 m² | 3 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 2.029,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-in-der-neuen-donaustadt-mietbeginn-ab-1-april-3-zimmer-balkon-vienna-twentytwo-1647669458/,3,2026-01-13T10:50:33.162702,2029.99,72.0,3.0,1220.0,,,0,0,1,,,28.194305555555555,2026-01-13,b84346a45a
"Neubauwohnung direkt beim Bahnhof Meidling | 1120 Wien, 12. Bezirk, Meidling, Wilhelmstrasse 58 | 66 m² | 3 Zimmer | Balkon | Privat | € 1.684,12",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/neubauwohnung-direkt-beim-bahnhof-meidling-1983615014/,3,2026-01-13T10:50:33.146150,1684.12,66.0,3.0,1120.0,,,1,0,1,,,25.516969696969696,2026-01-13,8b936c9ac1
"Nachmieter für Wohnung nähe Karmelitermarkt gesucht | 1020 Wien, 02. Bezirk, Leopoldstadt, Franz Hochedlinger Gasse | 33 m² | 1 Zimmer | Privat | € 550",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/nachmieter-fuer-wohnung-naehe-karmelitermarkt-gesucht-799910511/,3,2026-01-13T10:50:33.130885,550.0,33.0,1.0,1020.0,,,0,0,0,,,16.666666666666668,2026-01-13,1bb5895c31
"Luxuswohnung im Das Artmann | 1020 Wien, 02. Bezirk, Leopoldstadt, Obere Donaustraße 19 | 80 m² | 2 Zimmer | Privat | € 3.790",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/luxuswohnung-im-das-artmann-787110389/,4,2026-01-13T10:50:40.340621,3790.0,80.0,2.0,1020.0,,,0,0,0,,,47.375,2026-01-13,c2f6e2c7c9
"Fully Furnished 2-Room Apartment with Loggia in Donau City - Ideal for Expats / UN Staff | 1220 Wien, 22. Bezirk, Donaustadt, Leonard Bernsteinstrasse 8 | 64 m² | 2 Zimmer | Balkon | Privat | € 1.795",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/fully-furnished-2-room-apartment-with-loggia-in-donau-city-ideal-for-expats-un-staff-2031463353/,4,2026-01-13T10:50:40.384982,1795.0,64.0,2.0,1220.0,,,0,0,1,,,28.046875,2026-01-13,c776d90321
"Miete: 2-Zimmer Dachgeschosswohnung mit Balkon und Terrasse | Wien Favoriten | 1100 Wien, 10. Bezirk, Favoriten | 51 m² | 2 Zimmer | Terrasse, Balkon | Avana Real Estate GmbH | € 1.367,58",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/miete-2-zimmer-dachgeschosswohnung-mit-balkon-und-terrasse-wien-favoriten-1682100292/,4,2026-01-13T10:50:40.402325,1367.58,51.0,2.0,1100.0,,,0,0,1,,,26.815294117647056,2026-01-13,b10c531c13
"Doktor-Adolf-Schärf-Platz 05, 1220 Wien | 1220 Wien, 22. Bezirk, Donaustadt, Doktor-Adolf-Schärf-Platz 5 | 47 m² | 2 Zimmer | Loggia | Haring Group Bauträger GmbH | € 1.149",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/doktor-adolf-schaerf-platz-05-1220-wien-1679329296/,4,2026-01-13T10:50:40.418244,1149.0,47.0,2.0,1220.0,,,0,0,1,,,24.4468085106383,2026-01-13,48dc87cbd0
"Kreativ arbeiten, ruhig wohnen: DG-Maisonette mit eigenem Studio | 1080 Wien, 08. Bezirk, Josefstadt, Albertgasse | 172 m² | 5 Zimmer | Terrasse | SIMPLICITY Immobilien GmbH | € 4.360,42",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1080-josefstadt/kreativ-arbeiten-ruhig-wohnen-dg-maisonette-mit-eigenem-studio-1186439589/,4,2026-01-13T10:50:40.730748,4360.42,172.0,5.0,1080.0,,,0,0,1,,,25.351279069767443,2026-01-13,c5d5eafa74
"Neuwertig, Oase, Top Q, SOFORT Familienfreundlichen Wohngegend, 4-Zi MauerBerg/ Rodaun, optional Garagenplatz | 1130 Wien, 13. Bezirk, Hietzing | 100 m² | 4 Zimmer | Balkon | Privat | € 1.999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/neuwertig-oase-top-q-sofort-familienfreundlichen-wohngegend-4-zi-mauerberg-rodaun-optional-garagenplatz-1081659982/,4,2026-01-13T10:50:40.713269,1999.0,100.0,4.0,1130.0,,,0,0,1,,,19.99,2026-01-13,865c70a48c
"Attraktive 2-Zimmer-Wohnung mit Loggia nahe U3 Kendlerstraße - ideal für Paare oder Singles | 1140 Wien, 14. Bezirk, Penzing | 38 m² | 2 Zimmer | Loggia, Garten | EDEX Immobilien GmbH | € 999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/attraktive-2-zimmer-wohnung-mit-loggia-nahe-u3-kendlerstrasse-ideal-fuer-paare-oder-singles-1307712211/,4,2026-01-13T10:50:40.690703,999.0,38.0,2.0,1140.0,,,0,0,1,,,26.289473684210527,2026-01-13,682760a7fb
"Koffer packen und einziehen | 1210 Wien, 21. Bezirk, Floridsdorf | 84 m² | 3 Zimmer | IMMOcontract Immobilien Vermittlung GmbH | € 1.250",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/koffer-packen-und-einziehen-1276770073/,4,2026-01-13T10:50:40.673457,1250.0,84.0,3.0,1210.0,,,0,0,0,,,14.88095238095238,2026-01-13,f958a75f07
"Gemütliche 2-Zimmer an Wohnung an der Lände! | 1030 Wien, 03. Bezirk, Landstraße, Erdberger Lände 36 | 38 m² | 2 Zimmer | EHL Immobilien GmbH | € 999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/gemuetliche-2-zimmer-an-wohnung-an-der-laende-1706114271/,4,2026-01-13T10:50:40.655565,999.0,38.0,2.0,1030.0,,,0,0,0,,,26.289473684210527,2026-01-13,e5ec8ac0e4
"Modernes Wohnen mit Balkon und optimaler Verkehrsanbindung im WP12 | 1120 Wien, 12. Bezirk, Meidling, Arndtstraße | 52 m² | 2 Zimmer | Balkon, Loggia | EHL Immobilien GmbH | € 969",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/modernes-wohnen-mit-balkon-und-optimaler-verkehrsanbindung-im-wp12-1512636118/,4,2026-01-13T10:50:40.636444,969.0,52.0,2.0,1120.0,,,0,0,1,,,18.634615384615383,2026-01-13,a5eac6602e
"Traumhafte 2 Zimmerwohnung mit großzügiger Freifläche! | 1210 Wien, 21. Bezirk, Floridsdorf | 46 m² | 2 Zimmer | Balkon, Loggia | EHL Immobilien GmbH | € 994,20",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/traumhafte-2-zimmerwohnung-mit-grosszuegiger-freiflaeche-1387268120/,4,2026-01-13T10:50:40.590805,994.2,46.0,2.0,1210.0,,,0,0,1,,,21.61304347826087,2026-01-13,f43434b27a
"*Ab 01.03* 2-Zimmer-Wohnung mit Balkon und perfekter Verkehrsanbindung! | 1090 Wien, 09. Bezirk, Alsergrund, Nußdorfer Straße | 39 m² | 2 Zimmer | Loggia | EHL Immobilien GmbH | € 999,37",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/-ab-01-03-2-zimmer-wohnung-mit-balkon-und-perfekter-verkehrsanbindung-1462042243/,4,2026-01-13T10:50:40.575295,999.37,39.0,2.0,1090.0,,,0,0,1,,,25.6248717948718,2026-01-13,e71a898bf5
"Moderne 2 Zimmerwohnung mit großzügiger Freifläche! | 1210 Wien, 21. Bezirk, Floridsdorf | 46 m² | 2 Zimmer | Balkon, Loggia | EHL Immobilien GmbH | € 975",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-2-zimmerwohnung-mit-grosszuegiger-freiflaeche-1169740533/,4,2026-01-13T10:50:40.559867,975.0,46.0,2.0,1210.0,,,0,0,1,,,21.195652173913043,2026-01-13,375c6ab1b4
"++NEU++ fantastische 3-Zimmer-Wohnung mitten im Herzen der Stadt (1/30)! | 1060 Wien, 06. Bezirk, Mariahilf | 57 m² | 3 Zimmer | Balkon, Loggia | Adonia Realitätenvermittlung GmbH | € 1.924,97",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-neu-fantastische-3-zimmer-wohnung-mitten-im-herzen-der-stadt-1-30-1205970864/,2,2026-01-13T10:50:25.553952,1924.97,57.0,3.0,1060.0,,,0,0,1,,,33.77140350877193,2026-01-13,f77a868042
"++FonteFlats++ Gorgeous 2-room New-Build - First Occupancy with Balcony! | 1100 Wien, 10. Bezirk, Favoriten | 53 m² | 2 Zimmer | Balkon, Loggia | Adonia Realitätenvermittlung GmbH | € 1.148,98",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/-fonteflats-gorgeous-2-room-new-build-first-occupancy-with-balcony-1560733683/,2,2026-01-13T10:50:25.571286,1148.98,53.0,2.0,1100.0,,,0,0,1,,,21.6788679245283,2026-01-13,92d7864295
"Erstbezug - 3-Zi.-Wohnung mit Rooftop Pool & Sauna | 1220 Wien, 22. Bezirk, Donaustadt | 113 m² | 3 Zimmer | Balkon, Loggia | EHL Immobilien GmbH | € 3.390",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-3-zi-wohnung-mit-rooftop-pool-sauna-883816682/,2,2026-01-13T10:50:25.588518,3390.0,113.0,3.0,1220.0,,,0,0,1,,,30.0,2026-01-13,3782308553
"DACHGESCHOSSWOHNUNG MIT STIL&TOPLAGE NAHE ROCHUSMARKT | 1030 Wien, 03. Bezirk, Landstraße | 118 m² | 4 Zimmer | Terrasse, Dachterrasse | RE/MAX First | € 2.989,35",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/dachgeschosswohnung-mit-stil-toplage-nahe-rochusmarkt-1083030178/,2,2026-01-13T10:50:25.453905,2989.35,118.0,4.0,1030.0,,,0,0,1,,,25.333474576271183,2026-01-13,87a3f131ce
"Groß-Enzersdorfer Straße 66-72 Top 24 | 1220 Wien, 22. Bezirk, Donaustadt | 57 m² | 2 Zimmer | Balkon, Loggia, Garten | ARWAG Immobilientreuhand Gesellschaft m.b.H. | € 924,78",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gross-enzersdorfer-strasse-66-72-top-24-1575045669/,1,2026-01-13T10:50:17.824924,924.78,57.0,2.0,1220.0,,,0,0,1,,,16.22421052631579,2026-01-13,ba7a425fab
"SOFORTBEZUG 2-Zimmer-Wohnung in 1180 Wien - für Single-Student | 1180 Wien, 18. Bezirk, Währing, Währinger Gürtel | 44 m² | 2 Zimmer | Privat | € 650",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/sofortbezug-2-zimmer-wohnung-in-1180-wien-fuer-single-student-921588096/,3,2026-01-13T10:50:33.082065,650.0,44.0,2.0,1180.0,,,0,0,0,,,14.772727272727272,2026-01-13,60f73a2bbd
"ESSLINGGASSE | 1-Zimmer-DG-Garconniere beim Schottenring | 1010 Wien, 01. Bezirk, Innere Stadt | 46 m² | 1 Zimmer | MMI Mario Molnar Immobilienberatung | € 1.149,62",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/esslinggasse-1-zimmer-dg-garconniere-beim-schottenring-1128877676/,2,2026-01-13T10:50:25.519234,1149.62,46.0,1.0,1010.0,,,0,0,0,,,24.99173913043478,2026-01-13,1ee417672c
"ERSTBEZUG IN DER NEUEN DONAUSTADT | MIETBEGINN AB 1. APRIL | 3 ZIMMER | BALKON | VIENNA TWENTYTWO | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 72 m² | 3 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 2.019,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-in-der-neuen-donaustadt-mietbeginn-ab-1-april-3-zimmer-balkon-vienna-twentytwo-1361938301/,3,2026-01-13T10:50:33.115802,2019.99,72.0,3.0,1220.0,,,0,0,1,,,28.055416666666662,2026-01-13,f8b92ca80a
